,name,price,location,size,floor,terrace,age
8060,GSハイム西荻窪,2780,東京都杉並区西荻南３-15-9,47.58,2LDK,31.15,1980年5月
8061,ホームタウン鶴牧,2780,東京都多摩市鶴牧６,107.61,4LDK,11.62,1990年3月
8062,ライオンズマンション小石川第３,2780,東京都文京区小石川５,36.21,1LDK,4,1983年2月
8063,ホームタウン松木17号棟,2780,東京都八王子市松木,98.94,4LDK,10.21,1985年7月
8064,カルム築地,2780,東京都中央区築地２,31.94,1LDK,2.98,1981年9月
8065,オーヒロローズハイツ,2780,東京都中央区日本橋横山町,48.18,2DK,5.64,1981年4月
8066,三田西小岩ガーデン,2788,東京都江戸川区西小岩５-4-11,72.09,2LDK,9.72,1980年5月
8067,大塚コーポビアネーズ,2788,東京都豊島区南大塚１,41.25,2DK,5.5,1977年11月
8068,三田西小岩ガーデン,2788,東京都江戸川区西小岩５,72.09,2LDK,9.72,1980年5月
8069,マンション錦糸町,2788,東京都墨田区亀沢４-19-10,44.46,1LDK,14.2,1981年5月
8070,赤羽グリーンハイツ,2790,東京都北区赤羽１-62-7,47.34,1LDK,6.62,1982年3月
8071,コープ野村梅島,2790,東京都足立区梅田７,72.76,3LDK,8.75,1982年5月
8072,【ペット飼育可】デュラシオン八王子,2790,東京都八王子市元横山町２,66.87,2LDK+S（納戸）,5.17,2001年9月
8073,ローズハイツ東雪ヶ谷,2790,東京都大田区東雪谷５-11-7,62.42,1LDK+S（納戸）,-,1981年5月
8074,シティハイツ三ノ輪,2790,東京都荒川区荒川１-44-15,49.78,2DK,3.6,1992年10月
8075,シティハイツ三ノ輪,2790,東京都荒川区荒川１-44-15,49.78,2DK,3.6,1992年10月
8076,サンハイツ石神井公園,2790,東京都練馬区東大泉２,68.21,3LDK,6.89,1984年10月
8077,シティハイツ三ノ輪,2790,東京都荒川区荒川１,49.78,2DK,3.6,1992年10月
8078,お花茶屋スカイハイツ,2790,東京都葛飾区お花茶屋３,71.61,3LDK,7.48,1980年12月
8079,シティハイツ三ノ輪,2790,東京都荒川区荒川１,49.78,2DK,3.6,1992年10月
8080,藤和府中コープ,2790,東京都府中市寿町１,62.24,3LDK,9.45,1981年5月
8081,ライオンズマンション言問,2790,東京都墨田区向島５,47.47,2DK,-,1982年10月
8082,藤和府中コープ,2790,東京都府中市寿町１,62.24,3LDK,9.45,1981年5月
8083,プリンスハイツラ・メゾン国立,2790,東京都国立市東１-3-1,49.25,1LDK,3.85,1995年3月
8084,ライオンズヴィアーレ稲城矢野口,2790,東京都稲城市矢野口,68.58,3LDK,11.63,1995年8月
8085,赤羽グリーンハイツ,2790,東京都北区赤羽１-62-7,47.34,1LDK,6.62,1982年3月
8086,シャトレー西蒲田,2790,東京都大田区西蒲田８-3-8,48.22,1LDK,5.4,1978年8月
8087,コープ野村梅島,2790,東京都足立区梅田７,72.76,3LDK,8.75,1982年5月
8088,お花茶屋スカイハイツ,2790,東京都葛飾区お花茶屋３,71.61,3LDK,7.48,1980年12月
8089,サンピア幡ヶ谷公園,2790,東京都渋谷区幡ヶ谷３,32.84,1DK,1.98,1989年11月
8090,久ヶ原台スカイマンション,2790,東京都大田区西嶺町9-6,43.2,1LDK,9.63,1973年3月
8091,ライオンズヴィラッジオ5000VillaV,2790,東京都八王子市別所１,83.86,2LDK,14.72,2000年9月
8092,サニーコート滝野川,2790,東京都北区滝野川３,47,1LDK+S（納戸）,6.7,1975年2月
8093,サンハイツ石神井公園,2790,東京都練馬区東大泉２,68.21,3LDK,6.89,1984年10月
8094,レクセルマンションお花茶屋,2790,東京都葛飾区白鳥３,70,3LDK,-,2000年9月
8095,お花茶屋スカイハイツ,2790,東京都葛飾区お花茶屋３,71.61,3LDK,7.48,1980年12月
8096,パルロイヤル東伏見,2790,東京都西東京市富士町４,55.99,3LDK,6.32,1994年11月
8097,コート田無グリーンテラス＠２Ｆ,2790,東京都西東京市芝久保町５-3-35,72.92,3LDK,13.17,1999年6月
8098,笹塚サンハイツ,2790,東京都渋谷区笹塚１,36.46,1LDK,6.16,1978年6月
8099,『リノベマンション』ライオンズヴィアーレ稲城矢野口,2790,東京都稲城市矢野口,68.58,3LDK,11.63,1995年8月
8100,東中野第二コーポ,2790,東京都中野区東中野１-５１－３,52.68,2LDK,-,1972年10月
8101,サニーコート滝野川,2790,東京都北区滝野川３,47,1LDK+S（納戸）,6,1975年2月
8102,セイガステージ西東京柳沢,2790,東京都西東京市柳沢２,60.25,2LDK+S（納戸）,8.32,2014年6月
8103,パルロイヤル東伏見,2790,東京都西東京市富士町４,55.99,3LDK,6.32,1994年12月
8104,グリーンキャピタル錦糸町,2790,東京都墨田区石原４,40.46,1LDK+S（納戸）,18.72,1984年8月
8105,秀和第２奥沢レジデンス,2790,東京都世田谷区奥沢１-2-8,47.92,1LDK,-,1970年8月
8106,ライオンズマンション小岩,2790,東京都江戸川区西小岩１,60.01,2LDK+S（納戸）,10.3,1977年8月
8107,藤和府中コープ,2790,東京都府中市寿町１,62.24,3LDK,9.45,1981年5月
8108,コープ野村梅島,2790,東京都足立区梅田７,72.76,3LDK,8.75,1982年5月
8109,デュオヒルズ府中多摩川,2790,東京都府中市四谷５,70.74,3LDK,10.3,2014年2月
8110,サンハイツ石神井公園,2790,東京都練馬区東大泉２,68.21,3LDK,6.89,1984年10月
8111,ライオンズマンション小岩,2790,東京都江戸川区西小岩１,60.01,2LDK+S（納戸）,7.96,1977年8月
8112,サンハイツ石神井公園,2790,東京都練馬区東大泉２,68.21,3LDK,6.89,1984年9月
8113,シティハイツ三ノ輪,2790,東京都荒川区荒川１,49.78,2DK,3.6,1992年10月
8114,東陽町グリーンハイツ,2790,東京都江東区南砂２,54.35,2LDK,5.03,1979年9月
8115,ヴェラハイツ西新井,2790,東京都足立区西新井２-25-6,86.21,1LDK,17.41,1992年3月
8116,「コープ野村梅島」,2790,東京都足立区梅田７,72.76,3LDK,8.75,1982年5月
8117,グリーンパーク東綾瀬,2790,東京都足立区東和４,60,2LDK,12.14,1986年9月
8118,西蒲田スカイハイツ,2790,東京都大田区西蒲田８-2-1,49.5,2DK,6.05,1974年7月
8119,コープ野村梅島,2790,東京都足立区梅田７,72.76,3LDK,8.75,1982年5月
8120,桜台ハイライズ,2790,東京都練馬区豊玉上２-1-11,52.61,1LDK+S（納戸）,3.71,1973年7月
8121,【リノベ済×南向き×陽当り◎】利便性の高い立地に佇む…,2790,東京都稲城市矢野口,68.58,3LDK,11.63,1995年8月
8122,ライオンズマンション小岩,2790,東京都江戸川区西小岩１,60.01,2LDK+S（納戸）,7.96,1977年8月
8123,ミリオンタワー虎ノ門,2790,東京都港区西新橋１,20.23,1K,2.68,2004年11月
8124,グランドマンション野方,2790,東京都中野区丸山２,51.98,2LDK,7.43,1971年8月
8125,赤羽グリーンハイツ,2790,東京都北区赤羽１,47.34,1LDK,14.32,1982年3月
8126,お花茶屋スカイハイツ,2790,東京都葛飾区お花茶屋３,71.61,3LDK,7.48,1980年12月
8127,扶桑ハイツ中野南台,2790,東京都中野区南台３,45.9,3DK,6,1986年9月
8128,シティハイツ三ノ輪,2790,東京都荒川区荒川１,49.78,2DK,3.6,1992年10月
8129,グランドマンション野方,2790,東京都中野区丸山２,51.98,2LDK,7.43,1971年8月
8130,藤和府中コープ,2790,東京都府中市寿町１,62.24,3LDK,9.45,1981年5月
8131,ダイアパレス南町田,2790,東京都町田市鶴間５,77.12,3LDK,13,1998年12月
8132,東中野第２コーポ,2790,東京都中野区東中野１-51-3,48.69,2LDK,-,1972年10月
8133,シャトレー西蒲田,2790,東京都大田区西蒲田８,48.22,1LDK+S（納戸）,5.4,1978年8月
8134,メイツ新小岩親水公園,2790,東京都江戸川区中央１,94.26,4LDK,14.4,1996年2月
8135,藤和府中コープ,2790,東京都府中市寿町１,62.24,3LDK,9.45,1981年5月
8136,豊栄狛江マンション,2790,東京都狛江市和泉本町１,55.13,2DK,5.08,1973年5月
8137,ルフォンソレイユ小平小川町,2790,東京都小平市小川町１,76.57,3LDK,12.4,2014年12月
8138,小松川グリーンハイツ１号棟,2790,東京都江戸川区小松川２-4-1,54.29,2DK,9.21,1986年6月
8139,東和中央マンション,2790,東京都足立区東和３,64.4,3LDK,6.72,1981年4月
8140,東和中央マンション,2790,東京都足立区東和３,64.4,3LDK,6.72,1981年4月
8141,動画で事前に見られます♪「グリーンパーク西保木間」,2798,東京都足立区西保木間２,99.87,3LDK,9.78,1989年4月
8142,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8143,四谷軒第5経堂シティコーポ,2798,東京都世田谷区赤堤１-43-14,50.43,1LDK+S（納戸）,2.2,1974年9月
8144,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8145,迦葉三鷹マンション,2798,東京都三鷹市下連雀３,55.25,1LDK,4.22,1983年12月
8146,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8147,ルイシャトレ府中是政,2798,東京都府中市是政４,70.57,3LDK,11.49,2006年6月
8148,グリーンパーク西保木間　リノベーションにより快適にお…,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年1月
8149,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8150,東池袋リリエンハイム,2798,東京都豊島区東池袋２,43,1LDK,2.55,1984年2月
8151,府中第２団地エステート晴見　１号棟,2798,東京都府中市晴見町２,84.37,4LDK,11.06,1983年3月
8152,喜多見城和ハイツ,2798,東京都世田谷区喜多見９,47.7,2LDK,5.88,1977年8月
8153,ルイシャトレ府中是政,2798,東京都府中市是政４,70.57,3LDK,11.49,2006年6月
8154,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8155,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8156,ルイシャトレ府中是政,2798,東京都府中市是政４,70.57,3LDK,11.49,2006年6月
8157,ライオンズマンション豊田南,2798,東京都日野市豊田１,70.21,3LDK,14.26,2001年2月
8158,「グリーンパーク西保木間」,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8159,ルイシャトレ府中是政,2798,東京都府中市是政４,70.57,3LDK,11.49,2006年6月
8160,グリーンパーク西保木間　,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8161,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8162,ダイアパレス両国,2798,東京都墨田区両国２,37.77,1LDK,4.2,1991年7月
8163,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8164,クレールメゾン品川,2798,東京都品川区東大井１,41.25,2DK,7.15,1975年5月
8165,府中第２団地エステート晴見１号棟,2798,東京都府中市晴見町２,84.37,4LDK,11.06,1983年3月
8166,府中第２団地エステート晴見　１号棟,2798,東京都府中市晴見町２,84.37,4LDK,11.06,1983年3月
8167,府中第２団地エステート晴見,2798,東京都府中市晴見町２,84.37,3LDK+S（納戸）,11.06,1983年3月
8168,グリーンパーク西保木間,2798,東京都足立区西保木間２,99.87,4LDK,9.78,1989年4月
8169,西荻窪第３コーポラス,2798,東京都杉並区西荻北２,50.22,2LDK,3.24,1970年11月
8170,ダイアパレス両国 フルリノベーション物件　3階角住戸,2798,東京都墨田区両国２,37.77,1LDK,4.2,1991年7月
8171,グリーンパーク西保木間,2798,東京都足立区西保木間２-4-16,99.87,4LDK,9.78,1989年4月
8172,西荻窪第3コーポラス,2798,東京都杉並区西荻北２-10-22,50.22,2LDK,-,1970年11月
8173,亀戸二丁目団地第８号棟,2799,東京都江東区亀戸２-6-8,51.84,1LDK+S（納戸）,2.2,1969年7月
8174,市ヶ谷コーポ,2799,東京都新宿区若宮町31-1,36.4,1LDK,3.9,1968年7月
8175,グリーンコーポ多摩センター弐番館,2799,東京都多摩市豊ヶ丘１,68.78,3LDK,11.3,1994年8月
8176,西片住宅,2799,東京都文京区西片２-16-12,58.43,2LDK,-,1967年6月
8177,マイキャッスル大泉学園,2799,東京都練馬区大泉学園町８-36-19,73.38,3LDK,8.66,1997年3月
8178,渋谷藤和コープ,2799,東京都渋谷区円山町23-9,34.56,1LDK,3.51,1971年10月
8179,メゾンカタヤマ,2799,東京都豊島区巣鴨２-16-4,42.36,1LDK,-,1973年6月
8180,朝日目白台マンション,2799,東京都文京区目白台２-9-15,43.02,2DK,6.3,1978年6月
8181,中野スカイマンション,2799,東京都中野区本町４-5-14,42.74,1LDK,4.19,1973年9月
8182,ブライトコート国立,2799,東京都国分寺市光町１,75.94,3LDK,16.74,1990年12月
8183,市ヶ谷コーポ,2799,東京都新宿区若宮町31-1,36.4,1LDK,3.9,1968年7月
8184,狛江第二コーポラス,2799,東京都狛江市岩戸北３-10-5,73.44,3LDK,6.48,1972年1月
8185,マイキャッスル大泉学園,2799,東京都練馬区大泉学園町８,73.38,3LDK,8.66,1997年3月
8186,亀戸二丁目団地第８号棟,2799,東京都江東区亀戸２,51.84,1LDK+S（納戸）,2.2,1969年7月
8187,上高田四丁目団地,2799,東京都中野区上高田４-17-2,49.14,2LDK,8.74,1971年4月
8188,ガラ・シティ高井戸,2799,東京都杉並区高井戸西１,44.45,1LDK,5.6,1996年10月
8189,ロイヤルパレス,2799,東京都大田区中馬込２,44.26,2DK,-,1971年3月
8190,西片住宅,2799,東京都文京区西片２-16-12,58.43,2LDK,-,1967年6月
8191,中野スカイマンション,2799,東京都中野区本町４,42.74,1LDK,4.19,1973年9月
8192,目白スターハイツ,2799,東京都新宿区中落合１,56.4,2LDK,3,1965年1月
8193,マイキャッスル大泉学園,2799,東京都練馬区大泉学園町８,73.38,3LDK,8.66,1997年3月
8194,上高田四丁目団地二号棟,2799,東京都中野区上高田４,49.14,2LDK,8.74,1971年4月
8195,ブライトコート国立,2799,東京都国分寺市光町１,75.94,3LDK,16.74,1990年12月
8196,上高田四丁目団地二号棟,2799,東京都中野区上高田４,49.14,2LDK,8.74,1971年4月
8197,目白スターハイツ,2799,東京都新宿区中落合１-12-13,56.4,2LDK,3,1965年1月
8198,■ブライトコート国立　中古マンション,2799,東京都国分寺市光町１,75.94,3LDK,16.74,1990年12月
8199,■□■西荻オーク大崎■□■,2799,東京都杉並区西荻北３,45.92,1LDK,3.6,1974年7月
8200,グリーンパーク綾瀬24,2799,東京都足立区加平３,55.08,2LDK,21.22,1992年8月
8201,目白スターハイツ,2799,東京都新宿区中落合１-12-13,56.4,2LDK,3,1965年1月
8202,渋谷藤和コープ,2799,東京都渋谷区円山町,34.56,1LDK,3.51,1971年10月
8203,グリーンコーポ多摩センター弐番館,2799,東京都多摩市豊ヶ丘１,68.78,3LDK,11.3,1994年8月
8204,ブライトコート国立,2799,東京都国分寺市光町１,75.94,3LDK,16.74,1990年12月
8205,ブライトコート国立,2799,東京都国分寺市光町１,75.94,3LDK,16.74,1990年12月
8206,朝日目白台マンション,2799,東京都文京区目白台２,43.02,2DK,6.3,1978年6月
8207,亀戸二丁目団地第８号棟,2799,東京都江東区亀戸２,51.84,1LDK+S（納戸）,2.2,1969年7月
8208,リバーサイドハイツ,2799,東京都墨田区本所１,43.9,2LDK,-,1980年1月
8209,上高田4丁目団地2号棟,2799,東京都中野区上高田４,49.14,2LDK,8.74,1971年4月
8210,グリーンメゾン鶴牧３,2799,東京都多摩市鶴牧３,86.2,3LDK,18.14,1983年3月
8211,上高田四丁目団地二号棟,2799,東京都中野区上高田４-17-2,49.14,2LDK,8.74,1971年4月
8212,メゾンカタヤマ,2799,東京都豊島区巣鴨２-１６－４,42.36,1LDK,6.59,1973年6月
8213,上高田四丁目団地二号棟,2799,東京都中野区上高田４,49.14,2LDK,8.74,1971年4月
8214,西片住宅,2799,東京都文京区西片２,58.43,2LDK,3,1967年6月
8215,ライオンズスクエア竹の塚,2799,東京都足立区西保木間２,75.84,3LDK,13.8,2003年1月
8216,西片住宅,2799,東京都文京区西片２,58.43,2LDK,-,1967年6月
8217,渋谷藤和コープ,2799,東京都渋谷区円山町23-9,34.56,1LDK,3.51,1971年10月
8218,上高田四丁目団地二号棟,2799,東京都中野区上高田４,49.14,2LDK,8.74,1971年4月
8219,狛江第二コーポラス,2799,東京都狛江市岩戸北３,73.44,3LDK,6.48,1972年1月
8220,ライオンズスクエア竹の塚,2799,東京都足立区西保木間２,75.84,3LDK,13.8,2003年1月
8221,メッツ立石,2799,東京都葛飾区立石２,56.7,2LDK,8.4,1995年2月
8222,狛江第二コーポラス,2799,東京都狛江市岩戸北３,73.44,3LDK,6.48,1972年1月
